time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.02496061995565006,-0.10128086595781755,11.708295140291371,6.239129646865827,0.004139202646083362,0.0,0.03140743102355937,-0.2771239806472682,2.8116207982677324,-0.08243510089159792,0.02854475516741614,0.0,436.11277107198094,437.2834569328647,435.8242992370707,435.58805182226104
1.2600000000000007,0.026731171565028765,-0.11904727839895221,11.88462128215417,6.234093301664863,0.005267948182969384,0.0,0.027410311420364025,-0.31568320578000364,3.06523662798675,-0.08712860235326476,-0.021636396195876817,0.0,491.86730934580106,488.13692989797204,491.3179201216518,490.9647830139869
1.3200000000000007,0.02825952424829229,-0.13914433466445017,12.07392757742293,6.228670270639279,0.004117998599414641,0.0,0.023676273609860205,-0.3547987928986406,3.244443520294739,-0.09784654530233383,-0.014633687714482497,0.0,469.9119161693594,470.4545060134495,470.8827881107711,470.0465151390225
1.3800000000000008,0.029598335194875855,-0.16158261140370808,12.27157884493417,6.222577280319378,0.002931558807845569,0.0,0.021054488817097053,-0.39373625373038323,3.3436032732843093,-0.11022698302267663,-0.032805216705382806,0.0,448.37394687807586,446.89517037892864,446.974772910075,445.9556599671616
1.4400000000000008,0.03080353009484379,-0.18660004331483376,12.477016058096611,6.215642355674213,0.00116239016762254,0.0,0.01932681354329094,-0.4408964166606315,3.5037667542083133,-0.12931724120897842,-0.02356114481059326,0.0,466.44468101864214,467.1658194196412,466.78913411438947,465.2854357172918
1.5000000000000009,0.03194601288458636,-0.2142934695905686,12.68751117803304,6.208467326424609,0.0005132443953597132,0.0,0.01884066534876803,-0.48287269139192396,3.5126499169189884,-0.10504325193237793,0.006921252920641829,0.0,418.02717966809746,420.67519753875433,419.2315085884402,421.3212875917343
1.560000000000001,0.033065508781907754,-0.24467731049454627,12.899149889756824,6.20214371613471,0.0008533299133546279,0.0,0.01844113988749285,-0.530493638385065,3.541823193008324,-0.10610276528214184,0.0030358627995323876,0.0,427.7463353735086,427.4152162513723,425.90411663449777,425.8032397889007
1.620000000000001,0.0341525764512369,-0.27827292006625104,13.11540075347641,6.1955942317583315,0.0013362032966988124,0.0,0.017757992429439772,-0.590009291601689,3.6660702524046926,-0.11609483175329317,0.016550213750116453,0.0,456.63723494418224,457.7139738770817,457.5979261454555,456.7915693261398
1.680000000000001,0.03518546998087635,-0.3155533657113807,13.33876766649931,6.188519335013284,0.002698399052875722,0.0,0.016547248608313404,-0.6533690578787104,3.7790349380158528,-0.12182515301942687,0.03280613923865262,0.0,454.35132734196975,455.65284311065034,454.6461064497395,454.174552200015
1.740000000000001,0.03611781800652178,-0.3566534935126064,13.567520792777279,6.181284838113259,0.004357993263679916,0.0,0.01435215652815288,-0.7173200298645991,3.84574869512909,-0.11818721205083992,0.014610050698147503,0.0,442.30436971300884,440.80334222145717,440.70033848552885,440.9877041228376
